dataset,explainer,seeds,users_mean,raw_wasserstein_mean,raw_wasserstein_std,abs_raw_shift_mean,abs_raw_shift_std,raw_shift_mean,raw_shift_std,cf_pce_mean,cf_pce_std,sps_mean,sps_std
Amazon-M20S10,grad_input_base,3,126.0,0.20807291854962887,0.048742697018996944,0.1901159116208374,0.054211522165876595,0.13089523503263734,0.08294296422884824,0.26137962828659056,0.07554199945838386,0.19950846357504903,0.10916973651756545
Amazon-M20S10,grad_input_vapc,3,126.0,0.16565457377303192,0.04492359949054337,0.14764517339324038,0.050622264850525796,0.10271509906178049,0.07060294327184093,0.2187901737228708,0.06879959019515249,0.16779379443121223,0.09357128895620727
Amazon-M20S10,loo_base,3,126.0,0.2075987359015891,0.04811436448815791,0.18885023527107395,0.05293841996545291,0.1329017099890557,0.08417226247140999,0.26226418797608764,0.07506100965280942,0.20357205311144524,0.11029882629247642
Amazon-M20S10,loo_vapc,3,126.0,0.1671516483026417,0.04656738123231589,0.14948354691962823,0.05193611241452931,0.10575492636421896,0.07087542043361598,0.22063107698192985,0.07124409412828693,0.17172093262632504,0.09286460553602495
Amazon-M20S10,lxr_base,3,100.0,0.17518225681582492,0.034058571924769444,0.1574800981885148,0.04129500147468274,0.14085244669375777,0.056951804248591135,0.2121356665905275,0.0430732305546912,0.19281695628891862,0.053104593077789135
Amazon-M20S10,lxr_vapc,3,100.0,0.14363678752784612,0.02614670289765317,0.1270112378432036,0.028390228224583876,0.11047160350191419,0.044780606382856594,0.18359735284498024,0.029425113501894154,0.1626412840063909,0.040803441858205836
Amazon-M20S10,mc_shapley_base,3,122.66666666666667,0.19582933468667862,0.0470037361682906,0.17420164382357364,0.04830169184892001,0.10775312736288849,0.07428414667474828,0.24020740273067356,0.06448975577893254,0.1719587884264769,0.09153544364459335
Amazon-M20S10,mc_shapley_vapc,3,122.66666666666667,0.15685965624041937,0.03408364423569066,0.13723940496365514,0.036672129164108405,0.09071047464342195,0.054094682957917826,0.20676510406942028,0.04928428701384213,0.15370147254262845,0.07052855699735605
