dataset,explainer,seeds,users_mean,raw_wasserstein_mean,raw_wasserstein_std,abs_raw_shift_mean,abs_raw_shift_std,raw_shift_mean,raw_shift_std,cf_pce_mean,cf_pce_std,sps_mean,sps_std
ML1M-M10S5,grad_input_base,3,67.33333333333333,0.11183808017150661,0.018222150787874362,0.0978361659847546,0.015200573063043756,0.03838915888030296,0.016808646538792046,0.32332394148188565,0.02240829327311616,0.24454924981531678,0.028912239992655114
ML1M-M10S5,grad_input_vapc,3,67.33333333333333,0.09702445677837591,0.012708792156859178,0.08199929680630108,0.009340481733819945,0.025746338581989384,0.01466706766129644,0.26791490658413336,0.01574944810763504,0.19695351664504868,0.023289490307438692
ML1M-M10S5,loo_base,3,67.33333333333333,0.11210415732251817,0.01776997455032774,0.09811845730770115,0.014718685480561487,0.03867145020324951,0.017289388806515153,0.32384401558295467,0.021792252234905655,0.24506932391638578,0.02959284503241859
ML1M-M10S5,loo_vapc,3,67.33333333333333,0.09702445677837591,0.012708792156859178,0.08199929680630108,0.009340481733819945,0.025746338581989384,0.01466706766129644,0.26791490658413336,0.01574944810763504,0.19695351664504868,0.023289490307438692
ML1M-M10S5,lxr_base,3,45.0,0.10382173457007833,0.00824347799875114,0.10007432349110616,0.009799108101795344,0.09911330895510613,0.008891792202576987,0.35836823509151633,0.0516364546357134,0.3518894566048294,0.05317961253091704
ML1M-M10S5,lxr_vapc,3,45.0,0.09869941949610361,0.007800775501340376,0.09560378916521618,0.008823559406037131,0.09552362493784143,0.008901116623154706,0.3288906312637278,0.04380728999911985,0.32449280845566786,0.04684326404852997
ML1M-M10S5,mc_shapley_base,3,67.33333333333333,0.11160099399735435,0.015763215173940994,0.09755726563901834,0.01263989785690642,0.03720617207940024,0.013777421981630705,0.322948194341387,0.019179000190570797,0.24245562597344286,0.027637717163681325
ML1M-M10S5,mc_shapley_vapc,3,67.33333333333333,0.09447673110888692,0.010389491496982033,0.07970947725119426,0.008717181511366932,0.028683342031193992,0.010968517922725785,0.26522465340019186,0.017141775408445546,0.1970755712831269,0.016800686573732744
