dataset,seed,base_explainer,users,paired_valid_users,base_validity,vapc_validity,validity_delta,base_no_cf_found,vapc_no_cf_found,no_cf_found_delta,cf_pce_improvement,abs_sps_improvement,mean_minimality_gap,median_minimality_gap,repair_changed_rate,win,tie,loss
AmazonBooksDense_u3000_i1500,0,loo,74,52,0.7027027027027027,0.7027027027027027,0.0,0.2972972972972973,0.2972972972972973,0.0,0.04149877468971343,0.045031300795470866,0.8653846153846154,1.0,0.6081081081081081,30,7,15
AmazonBooksDense_u3000_i1500,1,loo,74,40,0.5405405405405406,0.5405405405405406,0.0,0.4594594594594595,0.4594594594594595,0.0,0.04119521741767443,0.035477997696747705,0.725,1.0,0.3918918918918919,20,12,8
AmazonBooksDense_u3000_i1500,2,loo,74,69,0.9324324324324325,0.9324324324324325,0.0,0.06756756756756757,0.06756756756756757,0.0,0.03302511526448941,0.04778675258929826,0.927536231884058,1.0,0.8648648648648649,36,9,24
AmazonBooksDense_u3000_i1500,0,lxr,74,42,0.5675675675675675,0.5675675675675675,0.0,0.43243243243243246,0.43243243243243246,0.0,0.012653885524737615,0.013868240225383091,0.8571428571428571,1.0,0.4864864864864865,16,7,19
AmazonBooksDense_u3000_i1500,1,lxr,74,33,0.44594594594594594,0.44594594594594594,0.0,0.5540540540540541,0.5540540540540541,0.0,0.01328531135327442,0.011966635398007937,0.45454545454545453,0.0,0.20270270270270271,10,19,4
AmazonBooksDense_u3000_i1500,2,lxr,74,52,0.7027027027027027,0.7027027027027027,0.0,0.2972972972972973,0.2972972972972973,0.0,0.047265325975674136,0.05421319851437139,0.8076923076923077,1.0,0.5675675675675675,27,11,14
