dataset,seed,explainer,hr10,hr50,hr100,mrr,mpr,validity,no_cf_found_rate,mean_explanation_size,mean_score_drop,mean_cf_pce,mean_sps
YelpDense_u2000_i1000,0,loo,0.039285714285714285,0.12142857142857143,0.19642857142857142,0.01533743952645636,41.57107142857142,0.27,0.73,2.4814814814814814,0.03323115905125936,0.2407413616671301,0.171975523078746
YelpDense_u2000_i1000,1,loo,0.014285714285714285,0.11071428571428571,0.16428571428571428,0.009579839788977957,46.52071428571427,0.34,0.66,2.4705882352941178,0.0291935591136708,0.22607680391800175,0.19809502223782408
YelpDense_u2000_i1000,2,loo,0.03214285714285714,0.11071428571428571,0.17142857142857143,0.01426232762462004,43.08357142857142,0.34,0.66,2.323529411764706,0.03177068513982436,0.27842556109503275,0.2392705397321603
YelpDense_u2000_i1000,0,lxr,0.039285714285714285,0.12142857142857143,0.19642857142857142,0.01533743952645636,41.57107142857142,0.26,0.74,2.6923076923076925,0.02740040421485901,0.20753998398829926,0.1657595124548566
YelpDense_u2000_i1000,1,lxr,0.014285714285714285,0.11071428571428571,0.16428571428571428,0.009579839788977957,46.52071428571427,0.2,0.8,2.35,0.02510204315185547,0.1645074663089166,0.06616403318903319
YelpDense_u2000_i1000,2,lxr,0.03214285714285714,0.11071428571428571,0.17142857142857143,0.01426232762462004,43.08357142857142,0.28,0.72,1.9642857142857142,0.025233696613992964,0.22830699947874838,0.12315839140322224
