dataset,explainer,seeds,users_mean,raw_wasserstein_mean,raw_wasserstein_std,abs_raw_shift_mean,abs_raw_shift_std,raw_shift_mean,raw_shift_std,cf_pce_mean,cf_pce_std,sps_mean,sps_std
Amazon-M10S5,grad_input_base,3,86.66666666666667,0.24988771398007228,0.038428342174819566,0.22944793564534968,0.04681787230164063,0.15454627835723167,0.08723875762204795,0.3041062389730514,0.06668628126095279,0.22704776926957082,0.116696680970367
Amazon-M10S5,grad_input_vapc,3,86.66666666666667,0.19620885051931988,0.03524378965847983,0.17494470434969478,0.04447181806647166,0.12014443765715947,0.07406393836329474,0.25227447499152195,0.062419003650342544,0.1898218037971773,0.09995384464729833
Amazon-M10S5,loo_base,3,87.0,0.24983192736600332,0.03619510428710041,0.22830046594963074,0.04420539103061589,0.1563520712337865,0.0887830316626252,0.3063287166723537,0.06462365817119105,0.23241520193225532,0.11769283927875428
Amazon-M10S5,loo_vapc,3,87.0,0.1975040169352843,0.0370064364517314,0.1767822791228216,0.046400063165421,0.12366445892413253,0.07474833428474013,0.2538792311377028,0.06514877374095501,0.19484635784440432,0.09899725866169998
Amazon-M10S5,lxr_base,3,60.333333333333336,0.23169507558721283,0.039925268878985794,0.20940864229070155,0.05043121481316839,0.18833765386131532,0.07279384806152271,0.2615899049128068,0.04995127915816406,0.23757306035616568,0.06419854997855116
Amazon-M10S5,lxr_vapc,3,60.333333333333336,0.1873869356347481,0.027362816901609827,0.16593730783710559,0.029933797121931144,0.14353275102759647,0.057050622884664955,0.22224854725173823,0.03133776454589234,0.19410171845592938,0.05005521246308555
Amazon-M10S5,mc_shapley_base,3,82.0,0.23507708340124236,0.03671046647089383,0.20871131199000192,0.04127871705117775,0.11970258273241768,0.0801559556913286,0.27510226464902304,0.05772325635109382,0.1849626686629973,0.09883238081477629
Amazon-M10S5,mc_shapley_vapc,3,82.0,0.18478018351336753,0.022068438419486202,0.16003865845029236,0.029023834023733694,0.10150634925653053,0.05585840476132011,0.23382685642149004,0.040817615210350315,0.16579705112196882,0.07433259458803011
