dataset,explainer,seeds,hr10_mean,hr10_std,validity_mean,validity_std,no_cf_found_mean,no_cf_found_std,explanation_size_mean,explanation_size_std,score_drop_mean,score_drop_std,cf_pce_mean,cf_pce_std,sps_mean,sps_std
AmazonBooksDense_u3000_i1500,loo,3,0.009009009009009009,0.0078020306647246735,0.7252252252252253,0.1969143513008504,0.2747747747747748,0.19691435130085042,2.305490523968785,0.45243965517374063,0.014084250257055982,0.0065136621012521385,0.29599947375870056,0.01937995738298848,0.281260081922765,0.03539682287096437
AmazonBooksDense_u3000_i1500,lxr,3,0.009009009009009009,0.0078020306647246735,0.5720720720720721,0.12843763449894824,0.42792792792792794,0.1284376344989482,2.4667277167277164,0.4959789584009042,0.011392913599140783,0.005176685549193378,0.21549238083805267,0.02694687640622308,0.17150132141132426,0.035541799182432644
