dataset_label,backbone_label,explainer,runs,hr10_mean,hr10_std,hr50_mean,hr50_std,hr100_mean,hr100_std,mrr_mean,mrr_std,validity_mean,validity_std,no_cf_found_mean,no_cf_found_std,mean_explanation_size_mean,mean_explanation_size_std,mean_score_drop_mean,mean_score_drop_std,mean_cf_pce_mean,mean_cf_pce_std,mean_sps_mean,mean_sps_std,mean_minimality_gap_mean,mean_minimality_gap_std,repair_changed_rate_mean,repair_changed_rate_std,mean_per_user_elapsed_seconds_mean,mean_per_user_elapsed_seconds_std,mean_ranking_seconds_mean,mean_ranking_seconds_std,mean_candidate_eval_seconds_mean,mean_candidate_eval_seconds_std,mean_vapc_scoring_seconds_mean,mean_vapc_scoring_seconds_std
ML1M,mlp,grad_input_base,3,0.06181015452538632,0.009665717377559047,0.1641832229580574,0.011239189765130405,0.22902869757174393,0.014080961172376468,0.029889097303081966,0.0055236728459870125,0.6733333333333333,0.03511884584284244,0.32666666666666666,0.03511884584284245,2.314797053465069,0.2464125301576378,0.049083447141977314,0.006361005943674957,0.32332394148188565,0.02240829327311617,0.24454924981531687,0.028912239992655134,0.0,0.0,0.0,0.0,0.006663304305790613,8.610036316241169e-05,0.0032534720003604884,2.936828753076689e-05,0.0031636450408647457,8.451085195862187e-05,0.0,0.0
ML1M,mlp,grad_input_vapc,3,0.06181015452538632,0.009665717377559047,0.1641832229580574,0.011239189765130405,0.22902869757174393,0.014080961172376468,0.029889097303081966,0.0055236728459870125,0.6733333333333333,0.03511884584284244,0.32666666666666666,0.03511884584284245,3.1887415913390793,0.1886104908761968,0.06524567565834447,0.006413028718318958,0.26791490658413347,0.01574944810763509,0.19695351664504868,0.023289490307438685,0.8739445378740102,0.06597117795558714,0.59,0.07549834435270746,0.006813076293716827,8.658377212316146e-05,0.0032534720003604884,2.936828753076689e-05,0.0031636450408647457,8.451085195862187e-05,0.00014977198792621494,7.739076305949423e-06
ML1M,mlp,loo_base,3,0.06181015452538632,0.009665717377559047,0.1641832229580574,0.011239189765130405,0.22902869757174393,0.014080961172376468,0.029889097303081966,0.0055236728459870125,0.6733333333333333,0.03511884584284244,0.32666666666666666,0.03511884584284245,2.314797053465069,0.2464125301576378,0.0490833009243331,0.006360768722635618,0.32384401558295467,0.02179225223490566,0.24506932391638583,0.029592845032418612,0.0,0.0,0.0,0.0,0.006223385535025348,0.00019261930623312333,0.0027670621988363565,0.00013317332963845658,0.0032062187340731424,6.626032122026329e-05,0.0,0.0
ML1M,mlp,loo_vapc,3,0.06181015452538632,0.009665717377559047,0.1641832229580574,0.011239189765130405,0.22902869757174393,0.014080961172376468,0.029889097303081966,0.0055236728459870125,0.6733333333333333,0.03511884584284244,0.32666666666666666,0.03511884584284245,3.1887415913390793,0.1886104908761968,0.06524567565834447,0.006413028718318958,0.26791490658413347,0.01574944810763509,0.19695351664504868,0.023289490307438685,0.8739445378740102,0.06597117795558714,0.59,0.07549834435270746,0.006373406789886456,0.00020087806551309057,0.0027670621988363565,0.00013317332963845658,0.0032062187340731424,6.626032122026329e-05,0.00015002125486110647,9.23624511742815e-06
ML1M,mlp,lxr_base,3,0.06181015452538632,0.009665717377559047,0.1641832229580574,0.011239189765130405,0.22902869757174393,0.014080961172376468,0.029889097303081966,0.0055236728459870125,0.45,0.06244997998398398,0.5499999999999999,0.06244997998398396,2.751833631484794,0.37409554235043774,0.042067568473291315,0.0027410190864937557,0.35836823509151644,0.05163645463571342,0.3518894566048294,0.05317961253091702,0.0,0.0,0.0,0.0,0.004894116927559177,0.00010728451090695033,0.0016437361280744276,9.174835928971096e-05,0.0030031453973303236,1.8403367999634756e-05,0.0,0.0
ML1M,mlp,lxr_vapc,3,0.06181015452538632,0.009665717377559047,0.1641832229580574,0.011239189765130405,0.22902869757174393,0.014080961172376468,0.029889097303081966,0.0055236728459870125,0.45,0.06244997998398398,0.5499999999999999,0.06244997998398396,3.478861061419201,0.22209917111868946,0.052003374579376455,0.002063465493546608,0.3288906312637278,0.04380728999911985,0.3244928084556678,0.04684326404852992,0.7270274299344067,0.17890177925929437,0.3333333333333333,0.12013880860626733,0.005005838573755076,0.00010637477830162751,0.0016437361280744276,9.174835928971096e-05,0.0030031453973303236,1.8403367999634756e-05,0.00011172164619589845,9.136228547509118e-06
